Level,servedirection1wide.2t,serverdisttonetxatROS,shottoshottimeservetoROS,servefromlatROS,servermaxvelfromservetoROS,serverdistancefromservetoROS,SHOT_OUTCOME,@1deuce2adv,AUSTRALIANAJESUS,SAQUESERROROLET,GANAELPUNTO,RALLY,MATCH,SET,filter_$,tacticanivel,Juegos
Alto,"""T""",5.2139,1.36,2.6197,2.7579,2.602,1.0,Deuce,Aus,0.0,Sacan,17.0,7.0,2.0,Not Selected,aus alto,3.0
Alto,"""T""",4.9977,1.08,2.3714,3.235,2.5659,1.0,Deuce,Aus,0.0,Sacan,19.0,7.0,2.0,Not Selected,aus alto,3.0
Alto,"""T""",4.4757,1.4,3.8232,3.2272,3.3383,1.0,Deuce,Aus,0.0,Restan,44.0,1.0,1.0,Not Selected,aus alto,6.0
Alto,"""T""",4.5375,1.36,3.9099,3.3281,3.3207,1.0,Deuce,Aus,0.0,Restan,72.0,1.0,1.0,Not Selected,aus alto,9.0
Alto,"""T""",4.321999999999999,1.64,3.6121,3.0268,3.806,1.0,Deuce,Aus,0.0,Restan,92.0,1.0,1.0,Not Selected,aus alto,12.0
Alto,"""T""",4.5658,1.44,4.002,2.9999,3.1753,1.0,Deuce,Aus,0.0,Restan,39.0,1.0,2.0,Not Selected,aus alto,5.0
Alto,"""T""",4.502599999999999,1.64,3.3654,2.9406,3.8217,1.0,Deuce,Aus,0.0,Restan,1.0,2.0,1.0,Not Selected,aus alto,1.0
Alto,"""T""",5.8055,1.2,3.8651,2.9499,2.6985,1.0,Deuce,Aus,0.0,Restan,4.0,2.0,1.0,Not Selected,aus alto,1.0
Alto,"""T""",6.027999999999999,1.12,3.8152,2.8499,2.3584,1.0,Deuce,Aus,0.0,Restan,7.0,2.0,1.0,Not Selected,aus alto,1.0
Alto,"""T""",5.791499999999999,1.12,3.7512,3.0577,2.6311,1.0,Deuce,Aus,0.0,Restan,21.0,2.0,2.0,Not Selected,aus alto,3.0
Alto,"""T""",5.797499999999999,1.24,3.5809,2.8012,2.7559,1.0,Deuce,Aus,0.0,Restan,23.0,2.0,2.0,Not Selected,aus alto,3.0
Alto,"""T""",5.0928,1.24,3.4755,3.1148,3.0306,1.0,Deuce,Aus,0.0,Restan,27.0,2.0,2.0,Not Selected,aus alto,4.0
Alto,"""T""",6.0123,1.12,3.7506,2.9693,2.5303,1.0,Deuce,Aus,0.0,Restan,43.0,2.0,2.0,Not Selected,aus alto,6.0
Alto,"""T""",5.1987,1.36,3.9395,2.4838,2.8569,1.0,Deuce,Aus,0.0,Restan,44.0,3.0,1.0,Not Selected,aus alto,6.0
Alto,"""T""",4.8503,1.24,4.2518,3.142,2.8766,1.0,Deuce,Aus,0.0,Restan,48.0,3.0,1.0,Not Selected,aus alto,6.0
Alto,"""T""",4.2159,1.4,3.8715,3.1064,3.4675,1.0,Deuce,Aus,0.0,Restan,53.0,3.0,1.0,Not Selected,aus alto,7.0
Alto,"""T""",5.2262,1.08,4.255,3.0344,2.4856,1.0,Deuce,Aus,0.0,Restan,21.0,3.0,2.0,Not Selected,aus alto,3.0
Alto,"""T""",4.6778,1.24,3.9634,3.1558,3.048,1.0,Deuce,Aus,0.0,Restan,24.0,3.0,2.0,Not Selected,aus alto,3.0
Alto,"""T""",4.6514,1.28,3.9611,3.2916,3.13,1.0,Deuce,Aus,0.0,Restan,48.0,3.0,2.0,Not Selected,aus alto,6.0
Alto,"""T""",5.224399999999999,1.48,2.845,3.1258,3.5945,1.0,Deuce,Aus,0.0,Restan,20.0,4.0,1.0,Not Selected,aus alto,3.0
Alto,"""T""",5.8203,1.08,3.6068,2.8617,2.3832,1.0,Deuce,Aus,0.0,Restan,7.0,5.0,1.0,Not Selected,aus alto,1.0
Alto,"""T""",5.280799999999999,1.16,3.6496,3.1683,2.7671,1.0,Deuce,Aus,0.0,Restan,37.0,5.0,1.0,Not Selected,aus alto,5.0
Alto,"""T""",5.793699999999999,1.04,3.6621,3.2421,2.354,1.0,Deuce,Aus,0.0,Restan,39.0,5.0,1.0,Not Selected,aus alto,5.0
Alto,"""T""",5.5257000000000005,1.12,3.588,2.9313,2.5032,1.0,Deuce,Aus,0.0,Restan,71.0,5.0,1.0,Not Selected,aus alto,9.0
Alto,"""T""",5.878399999999999,1.08,3.8125,2.9518,2.1381,1.0,Deuce,Aus,0.0,Restan,77.0,5.0,1.0,Not Selected,aus alto,10.0
Alto,"""T""",5.399800000000001,1.4,4.072,2.9258,3.0137,1.0,Deuce,Aus,0.0,Restan,4.0,6.0,1.0,Not Selected,aus alto,1.0
Alto,"""T""",5.0642,1.24,4.1747,3.3901,2.8974,1.0,Deuce,Aus,0.0,Restan,19.0,6.0,1.0,Not Selected,aus alto,3.0
Alto,"""T""",5.746,1.28,3.8922,2.9761,2.9167,1.0,Deuce,Aus,0.0,Restan,30.0,6.0,1.0,Not Selected,aus alto,4.0
Alto,"""T""",4.6681,1.28,3.8733,2.7906,2.9263,1.0,Deuce,Aus,0.0,Restan,16.0,7.0,1.0,Not Selected,aus alto,2.0
Alto,"""T""",4.2295,1.64,3.5459,2.663,3.5281,1.0,Deuce,Aus,0.0,Restan,29.0,7.0,1.0,Not Selected,aus alto,4.0
Alto,"""T""",5.1793,1.32,3.9052,2.7653,2.6176,1.0,Deuce,Aus,0.0,Restan,52.0,7.0,1.0,Not Selected,aus alto,7.0
Alto,"""T""",4.9856,1.36,3.7543,2.8943,2.8701,1.0,Deuce,Aus,0.0,Restan,60.0,7.0,1.0,Not Selected,aus alto,8.0
Alto,"""T""",5.3467,1.16,4.0661,3.0701,2.5475,1.0,Deuce,Aus,0.0,Restan,18.0,8.0,1.0,Not Selected,aus alto,3.0
Alto,"""T""",5.7478,1.16,3.8162,2.59,2.312,1.0,Deuce,Aus,0.0,Restan,47.0,8.0,1.0,Not Selected,aus alto,6.0
Alto,"""T""",5.239000000000001,1.08,3.7226,2.8516,2.6068,1.0,Deuce,Aus,0.0,Restan,3.0,9.0,1.0,Not Selected,aus alto,1.0
Alto,"""T""",4.0542,1.28,3.7749,3.1415,3.249,1.0,Deuce,Aus,0.0,Restan,9.0,9.0,1.0,Not Selected,aus alto,2.0
Alto,"""T""",4.3965,1.24,3.7957,3.1289,3.1204,1.0,Deuce,Aus,0.0,Restan,14.0,9.0,1.0,Not Selected,aus alto,2.0
Alto,"""T""",5.8505,0.92,3.8402,2.8069,2.1763,1.0,Deuce,Aus,0.0,Restan,45.0,9.0,1.0,Not Selected,aus alto,6.0
Alto,"""T""",5.164,1.12,3.6893,2.99,2.7905,1.0,Deuce,Aus,0.0,Restan,52.0,9.0,1.0,Not Selected,aus alto,7.0
Alto,"""T""",4.3057,1.28,3.7896,3.1776,3.3285,1.0,Deuce,Aus,0.0,Restan,5.0,9.0,2.0,Not Selected,aus alto,1.0
Alto,"""T""",5.5123999999999995,1.04,3.9061,2.6459,2.4431,1.0,Deuce,Aus,0.0,Restan,34.0,9.0,2.0,Not Selected,aus alto,5.0
Alto,"""T""",3.8874000000000004,1.36,3.5567,3.2617,3.6034,1.0,Deuce,Aus,0.0,Restan,41.0,9.0,2.0,Not Selected,aus alto,6.0
Alto,"""T""",4.4936,1.28,3.7626,3.2263,3.1332,1.0,Deuce,Aus,0.0,Restan,47.0,9.0,2.0,Not Selected,aus alto,6.0
Alto,"""T""",3.7306999999999997,1.84,4.1013,2.8009,4.1648,1.0,Deuce,Aus,0.0,Restan,10.0,2.0,3.0,Not Selected,aus alto,2.0
Alto,"""T""",5.6373999999999995,1.2,3.7895,3.255,2.9205,1.0,Deuce,Aus,0.0,Restan,18.0,2.0,3.0,Not Selected,aus alto,3.0
Alto,"""T""",5.7187,1.24,3.4714,3.0707,2.9186,1.0,Deuce,Aus,0.0,Restan,21.0,2.0,3.0,Not Selected,aus alto,3.0
Alto,"""T""",5.3932,1.28,4.1676,2.877,3.0239,1.0,Deuce,Aus,0.0,Restan,47.0,2.0,3.0,Not Selected,aus alto,6.0
Alto,"""T""",5.694599999999999,1.28,4.3988,2.8775,2.8772,1.0,Deuce,Aus,0.0,Restan,63.0,4.0,2.0,Not Selected,aus alto,8.0
Alto,"""T""",5.393599999999999,1.36,4.3347,3.0332,3.3027,1.0,Deuce,Aus,0.0,Restan,98.0,4.0,2.0,Not Selected,aus alto,13.0
Alto,"""T""",5.445,1.0,3.4158,2.7669,2.1068,1.0,Deuce,Aus,0.0,Restan,102.0,4.0,2.0,Not Selected,aus alto,13.0
Alto,"""T""",4.9336,1.24,2.7782,3.3703,3.0781,1.0,Deuce,Aus,0.0,Restan,19.0,5.0,2.0,Not Selected,aus alto,3.0
Alto,"""T""",3.6148000000000007,1.88,3.9794,3.0747,4.5294,1.0,Deuce,Aus,0.0,Restan,6.0,6.0,2.0,Not Selected,aus alto,1.0
Alto,"""T""",5.4331,1.36,3.1129,3.0599,3.0781,1.0,Deuce,Aus,0.0,Restan,20.0,6.0,2.0,Not Selected,aus alto,3.0
Alto,"""T""",6.1030000000000015,1.08,3.0823,2.8983,2.2095,1.0,Deuce,Aus,0.0,Restan,40.0,6.0,2.0,Not Selected,aus alto,5.0
Alto,"""T""",4.608700000000001,1.28,1.7285,3.2683,3.3069,1.0,Deuce,Aus,0.0,Restan,63.0,6.0,2.0,Not Selected,aus alto,8.0
Alto,"""T""",5.6408,1.12,2.409,3.0961,2.575,1.0,Deuce,Aus,0.0,Restan,32.0,8.0,2.0,Not Selected,aus alto,4.0
Alto,"""T""",4.7568,1.16,1.5555,3.216,2.9285,1.0,Deuce,Aus,0.0,Restan,38.0,8.0,2.0,Not Selected,aus alto,5.0
Alto,"""T""",3.9715,1.4,1.9336,3.3508,3.7662,1.0,Deuce,Aus,0.0,Restan,41.0,8.0,2.0,Not Selected,aus alto,6.0
Alto,"""T""",5.08,1.4,2.6052,2.6072,2.7546,1.0,Deuce,Aus,0.0,Restan,12.0,7.0,2.0,Not Selected,aus alto,2.0
Alto,"""T""",5.0836,1.92,2.6877,2.0081,2.9241,1.0,Deuce,Aus,0.0,Restan,15.0,7.0,2.0,Not Selected,aus alto,2.0
Alto,"""T""",5.0552,1.4,3.0816,2.793,2.6983,1.0,Deuce,Aus,0.0,Restan,40.0,7.0,2.0,Not Selected,aus alto,5.0
Bajo,Lateral,4.772500000000001,1.56,3.6011,3.1126,3.4606,1.0,Deuce,Aus,0.0,Sacan,2.0,10.0,1.0,Not Selected,aust bajo,1.0
Bajo,Lateral,3.7140000000000004,1.8,4.6547,3.4265,4.4971,1.0,Deuce,Aus,0.0,Sacan,4.0,10.0,1.0,Not Selected,aust bajo,1.0
Bajo,Lateral,4.791,1.6,3.7945,3.2035,3.4922,1.0,Deuce,Aus,0.0,Sacan,47.0,10.0,1.0,Not Selected,aust bajo,6.0
Bajo,Lateral,4.9901,1.4,3.7734,2.9902,2.8857,1.0,Deuce,Aus,0.0,Sacan,14.0,10.0,2.0,Not Selected,aust bajo,2.0
Bajo,Lateral,4.6796,1.4,3.0425,2.9461,2.8511,1.0,Deuce,Aus,0.0,Sacan,19.0,10.0,2.0,Not Selected,aust bajo,3.0
Bajo,Lateral,4.474399999999999,1.48,3.0449,3.7562,4.3562,1.0,Deuce,Aus,0.0,Sacan,22.0,10.0,2.0,Not Selected,aust bajo,3.0
Bajo,Lateral,5.1154,1.24,3.8038,2.9712,2.6381,1.0,Deuce,Aus,0.0,Sacan,44.0,10.0,2.0,Not Selected,aust bajo,6.0
Bajo,Lateral,6.015799999999999,1.04,3.0094,3.4912,2.6665,1.0,Deuce,Aus,0.0,Sacan,52.0,10.0,2.0,Not Selected,aust bajo,7.0
Bajo,Lateral,4.629099999999999,1.56,3.6726,3.9795,4.8705,1.0,Deuce,Aus,0.0,Sacan,20.0,11.0,2.0,Not Selected,aust bajo,3.0
Bajo,Lateral,4.8825,1.32,3.701,2.7737,2.8643,1.0,Deuce,Aus,0.0,Sacan,43.0,11.0,2.0,Not Selected,aust bajo,6.0
Bajo,Lateral,7.3765,1.28,3.9318,1.9197,1.6423,1.0,Deuce,Aus,0.0,Sacan,54.0,14.0,2.0,Not Selected,aust bajo,7.0
Bajo,Lateral,7.012499999999999,1.56,2.7945,1.6381,1.9696,1.0,Deuce,Aus,0.0,Sacan,17.0,18.0,1.0,Not Selected,aust bajo,3.0
Bajo,Lateral,6.5512999999999995,1.64,3.7066,2.2528,2.6886,1.0,Deuce,Aus,0.0,Sacan,22.0,18.0,1.0,Not Selected,aust bajo,3.0
Bajo,Lateral,7.1661,1.6,4.5314,1.7942,1.798,1.0,Deuce,Aus,0.0,Sacan,25.0,18.0,1.0,Not Selected,aust bajo,4.0
Bajo,Lateral,6.8291,1.52,3.719,1.7816,1.9499,1.0,Deuce,Aus,0.0,Sacan,48.0,18.0,1.0,Not Selected,aust bajo,6.0
Bajo,Lateral,7.2562999999999995,1.2,3.6663,1.8827,1.5519,1.0,Deuce,Aus,0.0,Sacan,50.0,18.0,1.0,Not Selected,aust bajo,7.0
Bajo,Lateral,7.6193,1.2,2.8415,1.6621,0.9468,1.0,Deuce,Aus,0.0,Sacan,61.0,18.0,1.0,Not Selected,aust bajo,8.0
Bajo,Lateral,6.2705,1.44,4.078,2.0865,2.4245,1.0,Deuce,Aus,0.0,Sacan,8.0,18.0,2.0,Not Selected,aust bajo,1.0
Bajo,Lateral,7.0581,1.16,4.3099,1.7058,1.5405,1.0,Deuce,Aus,0.0,Sacan,31.0,18.0,2.0,Not Selected,aust bajo,4.0
Bajo,Lateral,7.1569,1.28,4.4724,1.5905,1.5474,1.0,Deuce,Aus,0.0,Sacan,33.0,18.0,2.0,Not Selected,aust bajo,5.0
Bajo,Lateral,7.3703,1.48,3.8157,1.3095,1.1794,1.0,Deuce,Aus,0.0,Sacan,44.0,18.0,2.0,Not Selected,aust bajo,6.0
Bajo,Lateral,5.3284,1.4,3.0749,3.5113,3.5282,1.0,Deuce,Aus,0.0,Sacan,15.0,11.0,1.0,Not Selected,aust bajo,2.0
Bajo,Lateral,5.669499999999999,1.08,3.4658,3.0267,2.6491,1.0,Deuce,Aus,0.0,Sacan,19.0,11.0,1.0,Not Selected,aust bajo,3.0
Bajo,Lateral,4.9053,1.36,3.6018,3.709,3.7598,1.0,Deuce,Aus,0.0,Sacan,53.0,11.0,1.0,Not Selected,aust bajo,7.0
Bajo,Lateral,4.6555,1.24,3.4161,3.3652,3.1634,1.0,Deuce,Aus,0.0,Sacan,62.0,11.0,1.0,Not Selected,aust bajo,8.0
Bajo,Lateral,6.452300000000001,1.24,3.1784,2.5107,2.2944,1.0,Deuce,Aus,0.0,Sacan,79.0,11.0,1.0,Not Selected,aust bajo,10.0
Bajo,Lateral,6.781000000000001,2.6,3.6485,1.9551,2.882,3.0,Deuce,Aus,0.0,Sacan,28.0,18.0,1.0,Not Selected,aust bajo,4.0
Bajo,Lateral,6.659,1.96,4.1576,2.3538,2.9483,3.0,Deuce,Aus,0.0,Sacan,54.0,18.0,1.0,Not Selected,aust bajo,7.0
Bajo,Lateral,6.1922999999999995,1.8,4.1246,1.7937,2.688,3.0,Deuce,Aus,0.0,Sacan,2.0,18.0,2.0,Not Selected,aust bajo,1.0
Bajo,Lateral,6.6341,1.76,4.3471,1.7991,2.2575,3.0,Deuce,Aus,0.0,Sacan,4.0,18.0,2.0,Not Selected,aust bajo,1.0
Bajo,Lateral,3.3648999999999996,2.08,4.0735,3.6064,5.7346,1.0,Deuce,Aus,0.0,Restan,26.0,10.0,1.0,Not Selected,aust bajo,4.0
Bajo,Lateral,4.8576,1.36,3.5499,3.6369,3.8682,1.0,Deuce,Aus,0.0,Restan,34.0,10.0,1.0,Not Selected,aust bajo,5.0
Bajo,Lateral,3.6973000000000003,2.04,3.1274,3.5236,5.1902,1.0,Deuce,Aus,0.0,Restan,37.0,10.0,1.0,Not Selected,aust bajo,5.0
Bajo,Lateral,4.7114,1.4,3.8527,2.9667,3.1792,1.0,Deuce,Aus,0.0,Restan,11.0,10.0,2.0,Not Selected,aust bajo,2.0
Bajo,Lateral,3.8223000000000003,1.96,3.8868,3.0936,4.1705,1.0,Deuce,Aus,0.0,Restan,16.0,10.0,2.0,Not Selected,aust bajo,2.0
Bajo,Lateral,6.0251,1.28,4.251,2.5911,2.5343,1.0,Deuce,Aus,0.0,Restan,12.0,11.0,2.0,Not Selected,aust bajo,2.0
Bajo,Lateral,5.9928,1.16,3.6362,2.3881,2.1782,1.0,Deuce,Aus,0.0,Restan,14.0,11.0,2.0,Not Selected,aust bajo,2.0
Bajo,Lateral,4.6722,1.28,3.1339,3.657,4.0169,1.0,Deuce,Aus,0.0,Restan,48.0,11.0,2.0,Not Selected,aust bajo,6.0
Bajo,Lateral,6.675999999999998,1.16,4.4815,2.8708,2.0014,1.0,Deuce,Aus,0.0,Restan,18.0,14.0,1.0,Not Selected,aust bajo,3.0
Bajo,Lateral,6.942799999999998,1.12,3.7364,2.1609,1.503,1.0,Deuce,Aus,0.0,Restan,23.0,14.0,1.0,Not Selected,aust bajo,3.0
Bajo,Lateral,7.544899999999998,1.36,3.5579,2.0189,1.9911,1.0,Deuce,Aus,0.0,Restan,54.0,14.0,1.0,Not Selected,aust bajo,7.0
Bajo,Lateral,6.993399999999999,1.48,4.0237,2.0014,1.9158,1.0,Deuce,Aus,0.0,Restan,24.0,14.0,2.0,Not Selected,aust bajo,3.0
Bajo,Lateral,7.6261,1.52,3.8853,1.9842,1.9824,1.0,Deuce,Aus,0.0,Restan,27.0,14.0,2.0,Not Selected,aust bajo,4.0
Bajo,Lateral,7.4592,1.28,3.4752,1.9012,1.5661,1.0,Deuce,Aus,0.0,Restan,56.0,14.0,2.0,Not Selected,aust bajo,7.0
Bajo,Lateral,6.7089,1.44,4.4623,2.0674,1.9328,1.0,Deuce,Aus,0.0,Restan,57.0,18.0,1.0,Not Selected,aust bajo,8.0
Bajo,Lateral,6.9633,1.4,4.3924,1.5797,1.6255,1.0,Deuce,Aus,0.0,Restan,6.0,18.0,2.0,Not Selected,aust bajo,1.0
Bajo,Lateral,6.9864999999999995,1.2,3.7397,2.0094,1.1217,1.0,Deuce,Aus,0.0,Restan,10.0,18.0,2.0,Not Selected,aust bajo,2.0
Bajo,Lateral,7.158200000000001,1.44,4.2293,2.0897,1.7251,1.0,Deuce,Aus,0.0,Restan,14.0,18.0,2.0,Not Selected,aust bajo,2.0
Bajo,Lateral,6.901199999999999,1.56,3.2651,1.4403,1.8333,1.0,Deuce,Aus,0.0,Restan,37.0,18.0,2.0,Not Selected,aust bajo,5.0
Bajo,Lateral,7.59,1.04,4.1778,1.0148,0.5861,1.0,Deuce,Aus,0.0,Restan,41.0,18.0,2.0,Not Selected,aust bajo,6.0
Bajo,Lateral,3.9856999999999996,1.4,3.7579,3.6184,4.2963,1.0,Deuce,Aus,0.0,Restan,18.0,11.0,1.0,Not Selected,aust bajo,3.0
Bajo,Lateral,5.3743,1.56,3.1537,2.5415,3.2192,1.0,Deuce,Aus,0.0,Restan,22.0,11.0,1.0,Not Selected,aust bajo,3.0
Bajo,Lateral,6.1693,1.24,3.5416,2.6352,2.5261,1.0,Deuce,Aus,0.0,Restan,24.0,11.0,1.0,Not Selected,aust bajo,3.0
Bajo,Lateral,5.4626,1.56,3.9533,2.8034,3.309,1.0,Deuce,Aus,0.0,Restan,74.0,11.0,1.0,Not Selected,aust bajo,10.0
Bajo,"""T""",5.0414,1.24,3.7511,3.4971,3.3646,1.0,Deuce,Aus,0.0,Sacan,32.0,10.0,1.0,Not Selected,aust bajo,4.0
Bajo,"""T""",5.179,1.32,3.7225,2.8085,2.5304,1.0,Deuce,Aus,0.0,Sacan,40.0,10.0,1.0,Not Selected,aust bajo,5.0
Bajo,"""T""",5.259399999999999,1.24,3.0382,3.7117,3.4192,1.0,Deuce,Aus,0.0,Sacan,24.0,10.0,2.0,Not Selected,aust bajo,3.0
Bajo,"""T""",4.2858,1.96,3.6995,1.9246,3.1986,1.0,Deuce,Aus,0.0,Sacan,42.0,10.0,2.0,Not Selected,aust bajo,6.0
Bajo,"""T""",4.8652,1.24,2.7124,3.6243,3.5764,1.0,Deuce,Aus,0.0,Sacan,57.0,10.0,2.0,Not Selected,aust bajo,8.0
Bajo,"""T""",3.999599999999999,1.52,3.3051,3.8309,4.3476,1.0,Deuce,Aus,0.0,Sacan,23.0,11.0,2.0,Not Selected,aust bajo,3.0
Bajo,"""T""",5.17,1.2,2.809,2.644,2.4782,1.0,Deuce,Aus,0.0,Sacan,41.0,11.0,2.0,Not Selected,aust bajo,6.0
Bajo,"""T""",5.0416,1.32,3.5228,2.5409,2.7474,1.0,Deuce,Aus,0.0,Sacan,45.0,11.0,2.0,Not Selected,aust bajo,6.0
Bajo,"""T""",4.2730999999999995,1.48,3.523,3.5165,4.1474,1.0,Deuce,Aus,0.0,Sacan,46.0,11.0,2.0,Not Selected,aust bajo,6.0
Bajo,"""T""",3.8697999999999997,1.48,3.6978,3.7363,4.5327,1.0,Deuce,Aus,0.0,Sacan,50.0,11.0,2.0,Not Selected,aust bajo,7.0
Bajo,"""T""",6.9192,1.32,3.405,1.7111,1.5881,1.0,Deuce,Aus,0.0,Sacan,22.0,14.0,2.0,Not Selected,aust bajo,3.0
Bajo,"""T""",7.0989,1.2,3.7197,1.6918,1.2191,1.0,Deuce,Aus,0.0,Sacan,52.0,14.0,2.0,Not Selected,aust bajo,7.0
Bajo,"""T""",5.6304,1.4,3.1782,2.6101,2.9519,1.0,Deuce,Aus,0.0,Sacan,26.0,11.0,1.0,Not Selected,aust bajo,4.0
Bajo,"""T""",3.8262,1.48,4.837,3.5788,4.2248,1.0,Deuce,Aus,0.0,Sacan,51.0,11.0,1.0,Not Selected,aust bajo,7.0
Bajo,"""T""",4.337,1.32,3.8219,3.4209,3.5419,1.0,Deuce,Aus,0.0,Sacan,66.0,11.0,1.0,Not Selected,aust bajo,9.0
Bajo,"""T""",4.336,1.4,3.5879,3.5908,3.8441,1.0,Deuce,Aus,0.0,Sacan,71.0,11.0,1.0,Not Selected,aust bajo,9.0
Bajo,"""T""",5.7854,1.24,3.4615,2.453,2.0963,1.0,Deuce,Aus,0.0,Sacan,86.0,16.0,1.0,Not Selected,aust bajo,11.0
Bajo,"""T""",5.3339,1.24,3.5529,2.891,2.4398,1.0,Deuce,Aus,0.0,Restan,45.0,10.0,1.0,Not Selected,aust bajo,6.0
Bajo,"""T""",5.3095,1.16,2.9611,3.6384,3.0017,1.0,Deuce,Aus,0.0,Restan,50.0,10.0,2.0,Not Selected,aust bajo,7.0
Bajo,"""T""",5.6797,1.12,3.0182,3.5609,3.0689,1.0,Deuce,Aus,0.0,Restan,54.0,10.0,2.0,Not Selected,aust bajo,7.0
Bajo,"""T""",4.281499999999999,1.36,3.6391,3.4386,4.0677,1.0,Deuce,Aus,0.0,Restan,17.0,11.0,2.0,Not Selected,aust bajo,3.0
Bajo,"""T""",6.433499999999999,1.28,4.0614,2.3204,1.989,1.0,Deuce,Aus,0.0,Restan,21.0,14.0,1.0,Not Selected,aust bajo,3.0
Bajo,"""T""",6.835000000000001,1.36,3.1903,2.0841,2.2286,1.0,Deuce,Aus,0.0,Restan,51.0,14.0,1.0,Not Selected,aust bajo,7.0
Bajo,"""T""",4.471,1.32,3.1328,3.3834,3.7397,1.0,Deuce,Aus,0.0,Restan,13.0,11.0,1.0,Not Selected,aust bajo,2.0
Bajo,"""T""",4.2733,1.32,3.2575,3.6206,3.7944,1.0,Deuce,Aus,0.0,Restan,55.0,11.0,1.0,Not Selected,aust bajo,7.0
Bajo,"""T""",4.0845,1.44,3.6842,3.5141,3.8749,1.0,Deuce,Aus,0.0,Restan,60.0,11.0,1.0,Not Selected,aust bajo,8.0
Bajo,"""T""",4.5652,1.36,4.2363,3.5473,3.7593,1.0,Deuce,Aus,0.0,Restan,64.0,11.0,1.0,Not Selected,aust bajo,8.0
Bajo,"""T""",3.9783999999999997,1.52,4.4617,3.3014,4.2698,1.0,Deuce,Aus,0.0,Restan,69.0,11.0,1.0,Not Selected,aust bajo,9.0
Bajo,"""T""",6.0626999999999995,1.28,4.0074,2.2405,2.3014,1.0,Deuce,Aus,0.0,Restan,76.0,11.0,1.0,Not Selected,aust bajo,10.0
Alto,Lateral,4.1114,2.0,2.5263,3.6121,5.2,1.0,Ventaja,Aus,0.0,Sacan,13.0,1.0,1.0,Not Selected,aus alto,2.0
Alto,Lateral,4.1788,1.44,3.2041,3.7359,3.926,1.0,Ventaja,Aus,0.0,Sacan,15.0,1.0,1.0,Not Selected,aus alto,2.0
Alto,Lateral,4.9586,1.32,3.6331,3.5874,3.3593,1.0,Ventaja,Aus,0.0,Sacan,18.0,1.0,1.0,Not Selected,aus alto,3.0
Alto,Lateral,5.642200000000001,0.88,4.0935,3.984,2.7438,1.0,Ventaja,Aus,0.0,Sacan,33.0,1.0,1.0,Not Selected,aus alto,5.0
Alto,Lateral,5.0537,1.36,3.7373,3.0842,3.1889,1.0,Ventaja,Aus,0.0,Sacan,69.0,1.0,1.0,Not Selected,aus alto,9.0
Alto,Lateral,4.3222,1.36,2.9081,3.6916,4.1008,1.0,Ventaja,Aus,0.0,Sacan,86.0,1.0,1.0,Not Selected,aus alto,11.0
Alto,Lateral,4.2526,1.44,3.541,3.736,3.8561,1.0,Ventaja,Aus,0.0,Sacan,98.0,1.0,1.0,Not Selected,aus alto,13.0
Alto,Lateral,5.0424,1.16,3.9197,3.3963,2.9172,1.0,Ventaja,Aus,0.0,Sacan,20.0,1.0,2.0,Not Selected,aus alto,3.0
Alto,Lateral,4.519399999999999,1.44,3.4643,3.4277,4.0391,1.0,Ventaja,Aus,0.0,Sacan,26.0,1.0,2.0,Not Selected,aus alto,4.0
Alto,Lateral,4.305,1.48,3.4882,3.3603,3.7779,1.0,Ventaja,Aus,0.0,Sacan,60.0,1.0,2.0,Not Selected,aus alto,8.0
Alto,Lateral,5.2014,1.12,4.1771,3.316,2.7193,1.0,Ventaja,Aus,0.0,Sacan,67.0,1.0,2.0,Not Selected,aus alto,9.0
Alto,Lateral,4.805199999999999,1.24,3.4422,3.7084,3.8076,1.0,Ventaja,Aus,0.0,Sacan,69.0,1.0,2.0,Not Selected,aus alto,9.0
Alto,Lateral,5.5606,1.04,4.5016,3.7843,2.4604,1.0,Ventaja,Aus,0.0,Sacan,23.0,2.0,1.0,Not Selected,aus alto,3.0
Alto,Lateral,5.4793,1.0,4.5033,3.5788,2.4108,1.0,Ventaja,Aus,0.0,Sacan,50.0,2.0,1.0,Not Selected,aus alto,7.0
Alto,Lateral,5.6472,1.04,4.5724,3.4292,2.2961,1.0,Ventaja,Aus,0.0,Sacan,55.0,2.0,1.0,Not Selected,aus alto,7.0
Alto,Lateral,4.795999999999999,1.2,3.8713,3.3201,3.1704,1.0,Ventaja,Aus,0.0,Sacan,57.0,2.0,1.0,Not Selected,aus alto,8.0
Alto,Lateral,4.672700000000001,1.16,3.8554,3.5388,3.197,1.0,Ventaja,Aus,0.0,Sacan,62.0,2.0,1.0,Not Selected,aus alto,8.0
Alto,Lateral,5.2253,1.0,4.3154,3.5456,2.5258,1.0,Ventaja,Aus,0.0,Sacan,8.0,2.0,2.0,Not Selected,aus alto,1.0
Alto,Lateral,5.1885,1.16,4.1029,3.2892,2.7141,1.0,Ventaja,Aus,0.0,Sacan,10.0,2.0,2.0,Not Selected,aus alto,2.0
Alto,Lateral,4.586600000000001,1.2,3.8167,3.1547,3.2773,1.0,Ventaja,Aus,0.0,Sacan,14.0,2.0,2.0,Not Selected,aus alto,2.0
Alto,Lateral,4.6914,1.2,3.7506,2.9683,3.1454,1.0,Ventaja,Aus,0.0,Sacan,16.0,2.0,2.0,Not Selected,aus alto,2.0
Alto,Lateral,4.346,1.16,3.9009,3.378,3.322,1.0,Ventaja,Aus,0.0,Sacan,18.0,2.0,2.0,Not Selected,aus alto,3.0
